Артикул;Цена_Розничная;Доступно
520592;256;1
520593;235;1
520594;235;1
520595;235;1
520596;1004;1
520597;1306;1
520598;1004;1
520599;1306;1
520600;100;1
520601;100;1
520602;95;1
520603;103;1
520604;199;1
520605;199;1
520606;199;1
520607;122;1
520608;122;1
520609;199;1
520610;199;1
520611;199;1
520612;103;1
520613;120;1
520614;138;1
520615;103;1
520616;199;1
520617;199;1
520618;120;1
520619;96;1
520620;121;1
520621;126;1
520622;339;1
520623;339;1
520624;339;1
520625;339;1
520626;339;1
520627;339;1
520628;339;1
520629;339;1
520630;339;1
520631;339;1
520632;0;0
520633;339;1
520634;339;1
520635;339;1
520636;339;1
520637;339;1
520638;508;1
520639;508;1
520640;542;1
520641;542;1
520642;542;1
520643;542;1
520644;542;1
520645;542;1
520646;508;1
520647;508;1
520648;542;1
520649;542;1
520650;339;1
520651;194;1
520652;194;1
520653;614;1
520654;614;1
520655;614;1
520656;614;1
520657;614;1
520658;614;1
520659;614;1
520660;614;1
520661;614;1
520662;285;1
520663;614;1
520664;614;1
520665;285;1
520666;573;1
520667;573;1
520668;573;1
520669;573;1
520670;573;1
520671;573;1
520672;573;1
520673;614;1
520674;614;1
520675;693;1
520676;573;1
520677;573;1
520678;614;1
520679;0;0
520680;614;1
520681;322;1
520682;322;1
520683;322;1
520684;322;1
520685;377;1
520686;322;1
520687;382;1
520688;382;1
520689;382;1
520690;382;1
520691;382;1
520692;239;1
520693;382;1
520694;382;1
520695;382;1
520696;382;1
520697;382;1
520698;239;1
520699;382;1
520700;382;1
520701;382;1
520702;490;1
520703;382;1
520704;382;1
520705;382;1
520706;382;1
520707;753;1
520708;382;1
520709;382;1
520710;382;1
520711;239;1
520712;382;1
520713;382;1
520714;382;1
520715;490;1
520716;368;1
520717;368;1
520718;368;1
520719;368;1
520720;368;1
520721;368;1
520722;368;1
520723;368;1
520724;368;1
520725;368;1
520726;359;1
520727;454;1
520728;454;1
520729;491;1
520730;441;1
520731;454;1
520732;307;1
520733;307;1
520734;307;1
520735;307;1
520736;307;1
520737;277;1
520738;334;1
520739;347;1
520740;289;1
520741;289;1
520742;289;1
520743;289;1
520744;289;1
520745;289;1
520746;285;1
520747;285;1
520748;285;1
520749;285;1
520750;384;1
520751;384;1
520752;285;1
520753;285;1
520754;384;1
520755;285;1
520756;;
520757;285;1
520758;285;1
520759;150;1
520760;150;1
520761;285;1
520762;285;1
520763;384;1
520764;285;1
520765;150;1
520766;;
520767;384;1
520768;384;1
520769;285;1
520770;;
520771;285;1
520772;285;1
520773;285;1
520774;285;1
520775;285;1
520776;285;1
520777;285;1
520778;285;1
520779;285;1
520780;285;1
520781;285;1
520782;285;1
520783;285;1
520784;434;1
520785;434;1
520786;542;1
520787;542;1
520788;450;1
520789;450;1
520790;285;1
520791;312;1
520792;312;1
520793;312;1
520794;312;1
520795;1194;1
520796;1194;1
520797;1194;1
520798;179;1
520799;179;1
520800;2406;1
520801;894;1
520802;894;1
520803;2131;1
520804;756;1
520805;1238;1
520806;756;1
520807;2131;1
520808;756;1
520809;0;0
520810;124;1
520811;169;1
520812;124;1
520813;169;1
520814;169;1
520815;169;1
520816;124;1
520817;169;1
520818;169;1
520819;169;1
520820;124;1
520821;169;1
520822;;
520823;169;1
520824;169;1
520825;124;1
520826;169;1
520827;124;1
520828;169;1
520829;124;1
520830;169;1
520831;169;1
520832;0;0
520833;169;1
520834;169;1
520835;124;1
520836;131;1
520837;124;1
520838;516;1
520839;516;1
520840;379;1
520841;403;1
520842;415;1
520843;186;1
520844;129;1
520845;216;1
520846;300;1
520847;621;1
520848;621;1
520849;329;1
520850;283;1
520851;72;1
520852;90;1
520853;90;1
520854;146;1
520855;90;1
520856;146;1
520857;90;1
520858;207;1
520859;207;1
520860;216;1
520861;129;1
520862;186;1
520863;186;1
520864;2406;1
520865;894;1
520866;116;1
520867;1348;1
520868;213;1
520869;138;1
520870;213;1
520871;138;1
520872;213;1
520873;138;1
520874;213;1
520875;79;1
520876;90;1
520877;105;1
520878;105;1
520879;105;1
520880;105;1
520881;213;1
520882;79;1
520883;90;1
520884;105;1
520885;105;1
520886;105;1
520887;168;1
520888;168;1
520889;77;1
520890;77;1
520891;73;1
520892;73;1
520893;73;1
520894;147;1
520895;186;1
520896;182;1
520897;182;1
520898;182;1
530010;514;1
530011;1006;1
530012;818;1
530013;430;1
530014;1702;1
530015;208;1
530016;208;1
530017;337;1
530018;226;1
530019;226;1
530020;472;1
530021;182;1
530022;182;1
530023;282;1
530024;282;1
530025;218;1
530026;226;1
530027;404;1
530028;404;1
530029;404;1
530030;404;1
530031;182;1
530032;282;1
530033;282;1
530034;282;1
530035;165;1
530036;108;1
530037;194;1
530038;150;1
530039;194;1
530040;194;1
530041;194;1
530042;194;1
530043;194;1
530044;194;1
530045;194;1
530046;165;1
530047;155;1
530048;152;1
530049;98;1
530050;218;1
530051;273;1
530052;98;1
530053;194;1
530054;218;1
530055;122;1
530056;465;1
530057;1033;1
530058;1033;1
530059;946;1
530060;296;1
530061;209;1
530062;2344;1
530063;953;1
530064;427;1
530065;281;1
530066;281;1
530067;281;1
530068;281;1
530069;281;1
530070;281;1
530071;1337;1
530072;1134;1
530073;1043;1
530074;1043;1
530075;399;1
530076;399;1
530077;381;1
530078;399;1
530079;908;1
530080;705;1
530081;1043;1
530082;1043;1
530083;1043;1
530084;705;1
530085;660;1
530086;381;1
530087;;
530088;0;0
530089;381;1
530090;399;1
530091;399;1
530092;399;1
530093;399;1
530094;399;1
530095;399;1
530096;465;1
530097;465;1
530098;398;1
530099;398;1
530100;398;1
530101;294;1
530102;317;1
530103;317;1
530104;317;1
530105;309;1
530106;309;1
530107;309;1
530108;309;1
530109;309;1
530110;309;1
530111;456;1
530112;116;1
530113;510;1
530114;510;1
530115;2666;1
530116;2130;1
530117;1916;1
530118;1274;1
530119;1489;1
530120;33;1
530121;44;1
530122;36;1
530123;44;1
530124;1274;1
530125;524;1
530126;524;1
530127;846;1
530128;343;1
530129;386;1
530130;345;1
530131;387;1
530132;255;1
530133;446;1
530134;;
530135;425;1
530136;;
530137;378;1
530138;739;1
530139;1594;1
530140;1489;1
530141;1594;1
530142;1702;1
530143;1810;1
530144;195;1
530145;213;1
530146;104;1
530147;80;1
530148;126;1
530149;909;1
530150;360;1
530151;660;1
530152;660;1
530153;660;1
530154;450;1
530155;320;1
530156;745;1
530157;289;1
530158;356;1
530159;168;1
530160;100;1
530161;100;1
530162;100;1
530163;1489;1
530164;120;1
530165;120;1
530166;120;1
530167;120;1
530168;;
530169;120;1
530170;74;1
530171;156;1
530172;156;1
530173;183;1
530174;183;1
530175;183;1
530176;183;1
530177;137;1
530178;122;1
530179;163;1
530180;703;1
530181;208;1
530182;289;1
530183;213;1
530184;289;1
530185;289;1
530186;257;1
530187;257;1
530188;122;1
530189;200;1
530190;181;1
530191;121;1
530192;122;1
530193;121;1
530194;121;1
530195;121;1
530196;121;1
530197;94;1
530198;282;1
530199;121;1
530200;282;1
530201;282;1
530202;121;1
530203;122;1
530204;121;1
530205;121;1
530206;191;1
530207;320;1
530208;311;1
530209;320;1
530210;320;1
530211;320;1
530212;320;1
530213;458;1
530214;458;1
530215;862;1
530216;846;1
530217;524;1
530218;480;1
530219;480;1
530220;739;1
530221;739;1
530222;255;1
530223;251;1
530224;246;1
530225;255;1
530226;255;1
530227;0;0
530228;286;1
530229;514;1
530230;296;1
530231;296;1
530232;296;1
530233;228;1
530234;299;1
530235;282;1
530236;290;1
530237;294;1
530238;442;1
530239;632;1
530240;1489;1
530241;280;1
530242;224;1
530243;195;1
530244;213;1
530245;272;1
530246;272;1
530247;135;1
530248;135;1
530249;135;1
530250;784;1
530251;0;0
530252;281;1
530253;1210;1
530254;1380;1
530255;1043;1
530256;1043;1
530257;705;1
530258;572;1
530259;381;1
530260;399;1
530261;399;1
530262;320;1
530263;320;1
530264;1274;1
530265;1702;1
530266;2130;1
530267;1337;1
530268;203;1
530269;203;1
530270;1594;1
530271;1810;1
530272;1489;1
530273;93;1
530274;95;1
530275;95;1
530276;84;1
530277;107;1
530278;107;1
530279;107;1
530280;1820;1
530281;337;1
530282;337;1
530283;152;1
530284;152;1
530285;374;1
530286;220;1
530287;220;1
530288;247;1
530289;152;1
530290;247;1
530291;111;1
530292;111;1
530293;124;1
530294;124;1
530295;124;1
530296;124;1
530297;100;1
530298;100;1
530299;100;1
530300;100;1
530301;100;1
530302;100;1
530303;212;1
530304;170;1
530305;75;1
530306;75;1
530307;128;1
530308;75;1
530309;739;1
530310;803;1
530311;953;1
530312;1489;1
530313;1489;1
530314;1489;1
530315;53;1
530316;53;1
530317;53;1
530318;53;1
530319;178;1
530320;178;1
530321;178;1
530322;178;1
530323;178;1
530324;480;1
530325;480;1
530326;480;1
530327;480;1
530328;1489;1
530329;1489;1
530330;1489;1
530331;217;1
530332;247;1
530333;247;1
530334;654;1
530335;654;1
530336;654;1
530337;660;1
530338;660;1
530339;114;1
530340;114;1
530341;620;1
530342;1048;1
530343;465;1
530344;465;1
530345;620;1
530346;660;1
530347;1134;1
530348;67;1
530349;67;1
530350;67;1
530351;67;1
530352;101;1
530353;101;1
530354;101;1
530355;1810;1
530356;1489;1
530357;1380;1
530358;2130;1
530359;2451;1
530360;1702;1
550010;42;1
550011;107;1
550012;122;1
550013;107;1
550014;267;1
550015;372;1
550016;51;1
550017;52;1
550018;44;1
550019;0;0
550020;105;1
550021;380;1
550022;91;1
550023;78;1
550024;49;1
550025;147;1
550026;258;1
550027;155;1
550028;221;1
550029;516;1
550030;265;1
550031;228;1
550032;267;1
550033;272;1
550034;320;1
550035;329;1
540010;243;1
540011;131;1
540012;83;1
540013;118;1
540014;190;1
540015;125;1
540016;39;1
540017;39;1
540018;60;1
540019;49;1
540020;0;0
540021;60;1
540022;42;1
540023;42;1
540024;0;0
540025;49;1
540026;36;1
540027;129;1
540028;199;1
540029;112;1
540030;112;1
540031;94;1
540032;94;1
540033;94;1
540034;133;1
540035;112;1
540036;94;1
540037;65;1
540038;68;1
540039;68;1
540040;44;1
540041;94;1
540042;112;1
540043;112;1
540044;94;1
540045;94;1
540046;94;1
540047;0;0
540048;209;1
540049;176;1
540050;112;1
540051;176;1
540052;78;1
540053;78;1
540054;78;1
540055;78;1
540056;31;1
540057;23;1
540058;242;1
540059;702;1
540060;0;0
540061;94;1
540062;267;1
540063;261;1
540064;39;1
540065;121;1
540066;105;1
540067;107;1
540068;107;1
540069;107;1
540070;96;1
540071;225;1
540072;225;1
540073;225;1
540074;303;1
540075;303;1
540076;83;1
540077;147;1
540078;209;1
540079;112;1
540080;160;1
540081;221;1
540082;178;1
540083;65;1
560010;532;1
560011;766;1
560012;;
560013;562;1
560014;663;1
560015;794;1
560016;;
560017;589;1
560018;;
560019;855;1
560020;794;1
560021;924;1
560022;571;1
560023;924;1
560024;794;1
560025;612;1
560026;880;1
560027;367;1
560028;251;1
560029;70;1
560030;122;1
560031;122;1
560032;348;1
560033;267;1
560034;368;1
560035;233;1
560036;468;1
560037;295;1
560038;369;1
560039;215;1
560040;295;1
560041;261;1
560042;261;1
560043;218;1
560044;60;1
560045;615;1
560046;615;1
560047;615;1
560048;615;1
560049;207;1
560050;251;1
560051;267;1
560052;207;1
560053;207;1
560054;490;1
560055;490;1
560056;490;1
560057;559;1
560058;443;1
560059;317;1
560060;317;1
560061;421;1
560062;280;1
560063;125;1
560064;125;1
560065;257;1
560066;352;1
560067;174;1
560068;243;1
560069;385;1
560070;229;1
560071;359;1
560072;359;1
560073;458;1
560074;458;1
560075;359;1
560076;117;1
560077;117;1
150010;118;1
150011;146;1
150012;146;1
150013;0;0
150014;192;1
150015;43;1
150016;116;1
150017;124;1
150018;42;1
150019;42;1
150020;137;1
150021;452;1
150022;104;1
150023;118;1
150024;101;1
150025;81;1
150026;55;1
150027;118;1
150028;83;1
150029;55;1
150030;55;1
150031;55;1
150032;83;1
150033;59;1
150034;85;1
150035;55;1
150036;0;0
150037;108;1
150038;108;1
150039;59;1
150040;112;1
150041;55;1
150042;120;1
150043;120;1
150044;62;1
150045;120;1
150046;59;1
150047;55;1
150048;62;1
150049;101;1
150050;85;1
150051;47;1
150052;49;1
150053;42;1
150054;72;1
150055;42;1
150056;43;1
150057;31;1
150058;51;1
150059;52;1
150060;56;1
150061;57;1
150062;49;1
150063;85;1
150064;66;1
150065;66;1
150066;49;1
150067;112;1
150068;118;1
150069;121;1
150070;99;1
150071;76;1
150072;81;1
150073;133;1
150074;53;1
150075;44;1
150076;51;1
150077;42;1
150078;52;1
150079;47;1
150080;60;1
150081;86;1
150082;42;1
150083;53;1
150084;68;1
150085;38;1
150086;62;1
150087;92;1
150088;61;1
150089;91;1
150090;64;1
150091;82;1
150092;125;1
150093;90;1
150094;79;1
150095;94;1
150096;99;1
150097;61;1
150098;72;1
150099;239;1
150100;62;1
150101;52;1
150102;134;1
150103;124;1
150104;143;1
150105;126;1
150106;134;1
150107;0;0
150108;72;1
150109;125;1
150110;151;1
150111;62;1
150112;103;1
150113;111;1
150114;116;1
150115;140;1
150116;111;1
150117;117;1
150118;98;1
150119;107;1
150120;100;1
150121;92;1
150122;176;1
150123;108;1
150124;116;1
150125;109;1
150126;57;1
150127;59;1
150128;62;1
150129;94;1
150130;72;1
150131;68;1
150132;78;1
150133;135;1
150134;69;1
150135;85;1
150136;85;1
150137;100;1
150138;91;1
150139;200;1
150140;74;1
150141;91;1
150142;100;1
150143;238;1
150144;91;1
150145;91;1
150146;91;1
150147;238;1
150148;91;1
150149;100;1
150150;100;1
150151;91;1
150152;91;1
150153;91;1
150154;91;1
150155;91;1
150156;77;1
150157;77;1
150158;77;1
150159;77;1
150160;111;1
150161;77;1
150162;77;1
150163;77;1
150164;77;1
150165;99;1
150166;99;1
150167;99;1
150168;60;1
150169;57;1
150170;59;1
150171;59;1
150172;36;1
150173;118;1
150174;52;1
150175;52;1
150176;52;1
150177;65;1
150178;52;1
150179;59;1
150180;59;1
150181;57;1
150182;57;1
150183;92;1
150184;52;1
150185;61;1
150186;52;1
150187;52;1
150188;55;1
150189;52;1
150190;52;1
150191;92;1
150192;52;1
150193;57;1
150194;61;1
150195;55;1
150196;52;1
150197;57;1
150198;52;1
150199;52;1
150200;57;1
150201;79;1
150202;40;1
150203;59;1
150204;68;1
150205;68;1
150206;68;1
150207;129;1
150208;57;1
150209;59;1
150210;52;1
150211;46;1
150212;38;1
150213;38;1
150214;38;1
150215;83;1
150216;83;1
150217;137;1
150218;105;1
150219;105;1
150220;105;1
150221;105;1
150222;105;1
150223;140;1
150224;140;1
150225;140;1
150226;105;1
150227;144;1
150228;233;1
150229;26;1
150230;26;1
150231;26;1
150232;26;1
150233;26;1
150234;29;1
150235;26;1
150236;62;1
150237;183;1
150238;99;1
150239;111;1
150240;56;1
150241;100;1
150242;282;1
150243;87;1
150244;105;1
150245;95;1
150246;86;1
150247;42;1
150248;98;1
150249;66;1
150250;129;1
150251;56;1
150252;460;1
150253;108;1
150254;239;1
150255;55;1
150256;75;1
150257;179;1
150258;426;1
150259;265;1
150260;62;1
150261;90;1
150262;83;1
150263;130;1
150264;147;1
150265;155;1
150266;155;1
150267;174;1
150268;128;1
150269;104;1
150270;132;1
150271;121;1
150272;150;1
150273;68;1
150274;13;1
150275;18;1
150276;144;1
150277;140;1
150278;157;1
150279;217;1
150280;144;1
150281;242;1
150282;176;1
150283;168;1
150284;170;1
150285;139;1
150286;283;1
150287;666;1
150288;432;1
150289;498;1
150290;397;1
150291;122;1
150292;313;1
150293;523;1
150294;130;1
150295;99;1
150296;51;1
150297;83;1
150298;202;1
150299;503;1
150300;51;1
150301;92;1
150302;183;1
150303;458;1
150304;259;1
150305;0;0
150306;87;1
150307;42;1
150308;72;1
150309;78;1
150310;199;1
150311;0;0
150312;157;1
150313;101;1
150314;55;1
150315;55;1
150316;56;1
150317;56;1
150318;55;1
150319;101;1
150320;55;1
150321;101;1
150322;55;1
150323;10317;1
150324;129;1
150325;129;1
150326;129;1
150327;129;1
150328;129;1
150329;129;1
150330;59;1
150331;59;1
150332;59;1
140010;29;1
140011;29;1
140012;29;1
140013;29;1
140014;44;1
140015;44;1
140016;31;1
140017;31;1
140018;31;1
140019;31;1
140020;27;1
140021;0;0
140022;81;1
140023;43;1
140024;43;1
140025;131;1
140026;41;1
140027;270;1
140028;901;1
140029;300;1
140030;462;1
140031;760;1
140032;137;1
140033;137;1
140034;137;1
140035;137;1
140036;296;1
140037;296;1
140038;296;1
140039;150;1
140040;150;1
140041;150;1
140042;679;1
140043;714;1
140044;90;1
140045;90;1
140046;400;1
140047;400;1
140048;400;1
140049;770;1
140050;1280;1
140051;241;1
140052;234;1
140053;299;1
140054;283;1
140055;290;1
140056;224;1
140057;143;1
140058;263;1
140059;437;1
140060;172;1
140061;198;1
140062;958;1
140063;545;1
140064;282;1
140065;468;1
140066;0;0
140067;231;1
140068;183;1
140069;176;1
140070;251;1
140071;86;1
140072;104;1
140073;173;1
140074;75;1
140075;165;1
140076;251;1
140077;247;1
140078;0;0
140079;172;1
140080;343;1
140081;450;1
140082;44;1
140083;908;1
140084;;
140085;25;1
140086;31;1
140087;31;1
140088;31;1
140089;91;1
140090;31;1
140091;91;1
140092;31;1
140093;91;1
140094;31;1
140095;91;1
140096;95;1
140097;39;1
140098;95;1
140099;39;1
140100;95;1
140101;95;1
140102;39;1
140103;95;1
140104;39;1
140105;95;1
140106;39;1
140107;95;1
140108;39;1
140109;95;1
140110;17;1
140111;17;1
140112;18;1
140113;64;1
140114;64;1
140115;79;1
140116;153;1
140117;79;1
140118;126;1
140119;126;1
140120;25;1
140121;0;0
140122;20;1
140123;31;1
140124;127;1
140125;121;1
140126;152;1
140127;165;1
140128;52;1
140129;73;1
140130;138;1
140131;43;1
140132;68;1
140133;112;1
140134;96;1
140135;96;1
140136;96;1
140137;74;1
140138;147;1
140139;165;1
140140;147;1
140141;147;1
140142;147;1
140143;126;1
140144;26;1
140145;60;1
140146;126;1
140147;60;1
140148;43;1
140149;86;1
140150;43;1
140151;43;1
140152;7;1
140153;7;1
140154;7;1
140155;642;1
140156;65;1
140157;65;1
140158;65;1
140159;65;1
140160;21;1
140161;65;1
140162;21;1
140163;0;0
140164;0;0
140165;30;1
140166;111;1
140167;44;1
140168;44;1
140169;44;1
140170;58;1
140171;44;1
140172;111;1
140173;44;1
140174;30;1
140175;74;1
140176;73;1
140177;176;1
140178;80;1
140179;80;1
140180;176;1
140181;125;1
140182;145;1
140183;135;1
140184;156;1
140185;179;1
140186;155;1
140187;99;1
140188;72;1
140189;0;0
140190;127;1
140191;178;1
140192;174;1
140193;133;1
140194;75;1
140195;87;1
140196;75;1
140197;42;1
140198;42;1
140199;77;1
140200;65;1
140201;75;1
140202;83;1
140203;78;1
140204;78;1
140205;83;1
140206;77;1
140207;77;1
140208;78;1
140209;72;1
140210;140;1
140211;152;1
140212;152;1
140213;152;1
140214;78;1
140215;83;1
140216;83;1
140217;83;1
140218;83;1
140219;0;0
140220;38;1
140221;213;1
140222;257;1
140223;309;1
140224;283;1
140225;156;1
140226;157;1
140227;153;1
140228;308;1
140229;287;1
140230;191;1
140231;191;1
140232;189;1
140233;196;1
140234;72;1
140235;74;1
140236;101;1
140237;52;1
140238;;
140239;36;1
140240;23;1
140241;55;1
140242;92;1
140243;75;1
140244;347;1
140245;75;1
140246;148;1
140247;75;1
140248;0;0
140249;256;1
140250;256;1
140251;755;1
140252;91;1
140253;306;1
140254;105;1
140255;235;1
140256;120;1
140257;114;1
140258;105;1
140259;105;1
140260;92;1
140261;105;1
140262;105;1
140263;105;1
140264;105;1
140265;120;1
140266;120;1
140267;178;1
140268;311;1
140269;502;1
140270;92;1
140271;0;0
140272;42;1
140273;33;1
140274;103;1
140275;84;1
140276;84;1
140277;103;1
140278;103;1
140279;223;1
140280;103;1
140281;84;1
140282;19;1
140283;168;1
140284;84;1
140285;0;0
140286;84;1
140287;84;1
140288;84;1
140289;84;1
140290;0;0
140291;103;1
140292;84;1
140293;160;1
140294;176;1
140295;164;1
140296;199;1
140297;77;1
140298;77;1
160010;150;1
160011;38;1
160012;38;1
160013;191;1
160014;181;1
160015;61;1
160016;59;1
160017;59;1
160018;127;1
160019;127;1
160020;104;1
160021;155;1
160022;57;1
160023;57;1
160024;57;1
160025;57;1
160026;62;1
160027;65;1
160028;111;1
160029;48;1
160030;49;1
160031;53;1
160032;72;1
160033;172;1
160034;100;1
160035;78;1
160036;139;1
160037;138;1
160038;74;1
160039;90;1
160040;57;1
160041;53;1
160042;59;1
160043;88;1
160044;88;1
160045;112;1
160046;70;1
160047;90;1
160048;117;1
160049;90;1
160050;90;1
160051;92;1
160052;111;1
160053;113;1
160054;113;1
160055;113;1
160056;111;1
160057;608;1
160058;92;1
160059;0;0
160060;87;1
160061;122;1
160062;163;1
160063;77;1
160064;77;1
160065;87;1
160066;112;1
160067;112;1
160068;88;1
160069;85;1
160070;170;1
160071;152;1
160072;69;1
160073;105;1
160074;49;1
160075;291;1
160076;59;1
160077;86;1
160078;114;1
160079;91;1
160080;60;1
160081;60;1
160082;29;1
160083;52;1
160084;75;1
160085;75;1
160086;78;1
160087;103;1
160088;202;1
160089;90;1
160090;140;1
160091;179;1
160092;148;1
160093;191;1
160094;147;1
160095;169;1
160096;189;1
160097;94;1
160098;178;1
160099;155;1
160100;99;1
160101;88;1
160102;0;0
160103;88;1
130010;87;1
130011;144;1
130012;114;1
130013;35;1
130014;121;1
110050;592;1
110051;348;1
110052;514;1
110053;0;0
110054;514;1
110055;332;1
110056;649;1
110057;670;1
110058;602;1
110059;183;1
110060;299;1
110061;208;1
110062;13;1
110063;439;1
110064;638;1
110065;306;1
110066;1119;1
110067;324;1
110068;306;1
110069;306;1
110070;403;1
110071;387;1
110072;387;1
110073;666;1
110074;719;1
110075;1143;1
110076;387;1
110077;237;1
110078;125;1
110079;233;1
110080;144;1
110081;329;1
110082;306;1
110083;341;1
110084;196;1
110085;260;1
110086;282;1
110087;229;1
110088;215;1
110089;237;1
110090;160;1
110091;196;1
110092;255;1
110093;176;1
110094;255;1
110095;446;1
110096;352;1
110097;446;1
110098;705;1
110099;12;1
110100;269;1
110101;269;1
110102;407;1
110103;446;1
110104;660;1
110105;14;1
110106;127;1
110107;228;1
110108;1218;1
110109;238;1
110110;352;1
110111;373;1
110112;228;1
110113;352;1
110114;386;1
110115;207;1
110116;302;1
110117;520;1
110118;407;1
110119;255;1
110120;478;1
110121;252;1
110122;321;1
110123;264;1
110124;177;1
110125;177;1
110126;177;1
110127;73;1
110128;333;1
110129;485;1
110130;485;1
110131;129;1
110132;129;1
110133;129;1
110134;338;1
110135;229;1
110136;456;1
110137;65;1
110138;109;1
110139;384;1
110140;286;1
110141;325;1
110142;0;0
110143;306;1
110144;306;1
110145;177;1
110146;165;1
110147;109;1
110148;;
110149;282;1
110150;296;1
110151;264;1
110152;346;1
110153;213;1
110154;176;1
110155;417;1
110156;207;1
110157;250;1
110158;241;1
110159;231;1
110160;250;1
110161;241;1
110162;231;1
110163;273;1
110164;273;1
110165;153;1
110166;165;1
110167;183;1
110168;183;1
110169;183;1
110170;329;1
110171;65;1
110172;152;1
110173;144;1
130015;112;1
130016;112;1
130017;53;1
130018;70;1
130019;70;1
130020;114;1
130021;127;1
130022;127;1
130023;127;1
130024;127;1
130025;127;1
130026;64;1
130027;127;1
130028;64;1
130029;127;1
130030;62;1
130031;103;1
130032;38;1
130033;51;1
130034;188;1
130035;204;1
130036;68;1
130037;0;0
120050;105;1
120051;135;1
120052;182;1
120053;48;1
120054;64;1
120055;77;1
120056;172;1
120057;48;1
120058;100;1
120059;100;1
120060;100;1
120061;100;1
120062;103;1
120063;100;1
120064;100;1
120065;100;1
120066;100;1
120067;103;1
120068;436;1
120069;100;1
120070;100;1
120071;100;1
120072;107;1
120073;194;1
120074;51;1
120075;98;1
120076;98;1
120077;98;1
120078;182;1
120079;98;1
120080;182;1
120081;100;1
120082;98;1
120083;88;1
120084;88;1
120085;88;1
120086;304;1
120087;88;1
120088;88;1
120089;304;1
120090;304;1
120091;88;1
120092;304;1
120093;88;1
120094;88;1
120095;88;1
120096;88;1
120097;88;1
120098;88;1
120099;98;1
120100;61;1
120101;88;1
120102;88;1
120103;98;1
120104;304;1
120105;88;1
120106;304;1
120107;88;1
120108;88;1
120109;241;1
120110;312;1
120111;241;1
120112;227;1
120113;371;1
120114;896;1
120115;896;1
120116;386;1
120117;112;1
120118;272;1
120119;65;1
120120;212;1
120121;117;1
120122;107;1
120123;293;1
120124;293;1
120125;116;1
120126;107;1
120127;100;1
120128;46;1
120129;142;1
120130;283;1
120131;78;1
120132;78;1
120133;78;1
120134;103;1
120135;134;1
120136;143;1
120137;143;1
120138;103;1
120139;265;1
120140;78;1
120141;151;1
120142;103;1
120143;103;1
120144;109;1
120145;109;1
120146;103;1
120147;103;1
120148;109;1
120149;103;1
120150;103;1
120151;109;1
120152;0;0
120153;103;1
120154;109;1
120155;109;1
120156;103;1
120157;109;1
120158;109;1
120159;103;1
120160;109;1
120161;107;1
120162;293;1
120163;83;1
120164;103;1
120165;88;1
120166;103;1
120167;103;1
120168;109;1
120169;55;1
120170;320;1
120171;142;1
120172;404;1
120173;758;1
120174;213;1
120175;112;1
120176;169;1
120177;404;1
120178;631;1
120179;0;0
120180;1441;1
120181;0;0
120182;94;1
120183;209;1
120184;204;1
120185;57;1
120186;153;1
120187;94;1
120188;109;1
120189;204;1
120190;94;1
120191;29;1
120192;27;1
120193;88;1
120194;35;1
120195;31;1
120196;27;1
120197;27;1
120198;27;1
120199;46;1
120200;40;1
120201;70;1
120202;165;1
120203;66;1
120204;57;1
120205;74;1
120206;77;1
120207;57;1
120208;133;1
120209;52;1
120210;52;1
120211;52;1
120212;52;1
120213;52;1
120215;49;1
120216;49;1
120217;52;1
120218;52;1
120219;52;1
120220;52;1
120221;173;1
120222;49;1
120223;95;1
120224;52;1
120225;52;1
120226;53;1
120227;42;1
120228;52;1
120229;48;1
120230;48;1
120231;338;1
120232;103;1
120233;236;1
120234;306;1
120235;103;1
120236;306;1
120237;306;1
120238;103;1
120239;103;1
120240;306;1
120241;91;1
120242;198;1
120243;198;1
120244;79;1
120245;79;1
120246;82;1
120247;82;1
120248;82;1
120249;79;1
170010;25;1
170011;148;1
170012;148;1
170013;91;1
170014;142;1
170015;62;1
170016;142;1
170017;62;1
170018;59;1
170019;62;1
170020;142;1
170021;62;1
170022;142;1
170023;65;1
170024;0;0
170025;135;1
170026;282;1
170027;87;1
170028;92;1
170029;87;1
170030;92;1
170031;92;1
170032;87;1
170033;85;1
170034;85;1
170035;85;1
170036;85;1
170037;85;1
170038;85;1
170039;85;1
170040;85;1
170041;83;1
170042;85;1
170043;85;1
170044;0;0
170045;52;1
170046;46;1
170047;55;1
170048;85;1
170049;142;1
170050;142;1
170051;142;1
170052;129;1
170053;142;1
170054;300;1
170055;85;1
170056;129;1
170057;85;1
170058;129;1
170059;85;1
170060;98;1
170061;98;1
170062;98;1
170063;114;1
170064;98;1
170065;98;1
170066;98;1
170067;98;1
170068;248;1
170069;114;1
170070;98;1
170071;152;1
170072;186;1
170073;99;1
170074;164;1
170075;99;1
170076;99;1
170077;0;0
170078;164;1
170079;99;1
170080;99;1
170081;99;1
170082;153;1
170083;99;1
170084;347;1
170085;46;1
170086;46;1
170087;19;1
170088;183;1
170089;320;1
170090;66;1
170091;103;1
170092;142;1
170093;88;1
170094;73;1
170095;40;1
170096;40;1
170097;37;1
170098;81;1
170099;81;1
170100;0;0
170101;81;1
170102;0;0
170103;0;0
170104;69;1
170105;83;1
170106;133;1
170107;140;1
170108;42;1
170109;228;1
170110;101;1
170111;101;1
170112;35;1
170113;73;1
170114;100;1
170115;44;1
170116;78;1
170117;140;1
